epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1366.82,1.27203,1.82414,1.08524,1.1737,0.67771,0.40789,0.43103,0.25207,0.69006,0.43104,0.46088,0.2318,1.91372,2.90136,2.22918,1.81534,0.000648921,0.000648921,0.000648921
80,1383.81,1.25522,1.77625,1.07335,1.17214,0.64561,0.44012,0.3908,0.18011,0.69372,0.39025,0.42772,0.16355,1.90674,2.88889,2.25012,1.84011,0.000646001,0.000646001,0.000646001
81,1400.7,1.24132,1.79423,1.06977,1.1476,0.39375,0.42868,0.37816,0.20936,0.42287,0.48438,0.43112,0.20363,1.96149,2.79537,2.36871,1.92167,0.000643053,0.000643053,0.000643053
82,1417.71,1.24015,1.74975,1.04171,1.15896,0.60563,0.35864,0.38806,0.21596,0.43048,0.41535,0.44695,0.2166,1.96635,2.95553,2.15983,1.83226,0.000640077,0.000640077,0.000640077
83,1434.73,1.25688,1.78291,1.04811,1.15979,0.61259,0.47935,0.45638,0.23152,0.59431,0.46947,0.46179,0.20046,1.94038,2.79856,2.01585,1.74097,0.000637073,0.000637073,0.000637073
84,1451.71,1.23474,1.78862,1.03446,1.15678,0.72013,0.37496,0.45659,0.24621,0.64044,0.35494,0.42402,0.22382,2.01694,2.93614,2.05223,1.82966,0.000634042,0.000634042,0.000634042
85,1468.58,1.22764,1.77944,1.05192,1.13992,0.39449,0.48703,0.41607,0.22683,0.38879,0.53805,0.47048,0.21478,1.96597,2.78458,2.1362,1.73409,0.000630984,0.000630984,0.000630984
86,1485.64,1.20197,1.72622,1.04271,1.13536,0.34846,0.41296,0.32291,0.17568,0.37875,0.39773,0.35973,0.18067,1.88163,2.87427,2.33208,1.81265,0.000627899,0.000627899,0.000627899
87,1502.71,1.21009,1.74262,1.0103,1.14501,0.39546,0.47611,0.41917,0.25757,0.51021,0.51407,0.51187,0.21795,1.85484,2.80851,2.08696,1.75029,0.000624788,0.000624788,0.000624788
88,1519.47,1.22556,1.72461,1.0212,1.15081,0.60007,0.38916,0.44427,0.22688,0.55431,0.36677,0.43257,0.2235,2.01478,2.71607,2.12885,1.82723,0.000621651,0.000621651,0.000621651
