epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,2038.58,1.04995,1.45476,0.7681,0.99453,0.49188,0.4414,0.43437,0.23265,0.52195,0.48009,0.45919,0.19091,2.05526,3.36557,2.40127,1.4773,0.000451787,0.000451787,0.000451787
127,2054.66,1.06594,1.48174,0.78068,0.99728,0.42888,0.52487,0.36342,0.19963,0.369,0.4735,0.33231,0.16855,2.01275,3.3023,2.56824,1.52187,0.00044925,0.00044925,0.00044925
128,2070.63,1.07896,1.47862,0.78906,1.0005,0.44801,0.42871,0.42515,0.25794,0.42409,0.40801,0.41155,0.23416,2.03093,3.17324,2.58101,1.50631,0.000446712,0.000446712,0.000446712
129,2086.73,1.04103,1.45104,0.75638,0.98569,0.51472,0.46857,0.49479,0.31213,0.44886,0.41604,0.44131,0.259,2.00915,3.19307,2.57326,1.50792,0.000444174,0.000444174,0.000444174
130,2102.81,1.05117,1.45433,0.75612,0.98987,0.60789,0.36173,0.43763,0.23188,0.56677,0.32416,0.38175,0.21744,2.0708,3.35876,2.51769,1.54413,0.000441637,0.000441637,0.000441637
131,2118.91,1.05183,1.47258,0.77429,0.99723,0.61432,0.37423,0.40405,0.23704,0.57012,0.35618,0.36126,0.2014,1.96394,3.50078,2.61269,1.48892,0.000439099,0.000439099,0.000439099
132,2134.96,1.04883,1.46175,0.75982,0.99684,0.47353,0.48583,0.46382,0.23942,0.41594,0.4656,0.40511,0.21366,2.05658,3.36421,2.55042,1.52698,0.000436561,0.000436561,0.000436561
133,2151.02,1.04018,1.39376,0.76306,0.99997,0.43919,0.49916,0.50442,0.30062,0.43623,0.46661,0.45286,0.25902,1.99135,3.32241,2.29743,1.49887,0.000434024,0.000434024,0.000434024
134,2167.1,1.03824,1.4145,0.75795,0.99246,0.44414,0.49261,0.45299,0.25178,0.46687,0.51567,0.44213,0.22693,2.03724,3.26769,2.3884,1.5445,0.000431486,0.000431486,0.000431486
135,2183.1,1.05805,1.47842,0.75707,0.9968,0.56593,0.41603,0.46472,0.25173,0.49156,0.34604,0.38364,0.21337,2.13558,3.47188,2.46281,1.59325,0.000428948,0.000428948,0.000428948
136,2199.13,1.04399,1.4284,0.75217,0.98923,0.46658,0.41819,0.41135,0.24321,0.50275,0.36759,0.39549,0.20438,2.08274,3.16939,2.30618,1.55401,0.000426411,0.000426411,0.000426411
137,2215.17,1.04584,1.4263,0.75411,0.99133,0.4269,0.40496,0.42574,0.26577,0.51127,0.42169,0.44674,0.23049,2.07224,3.5339,2.47001,1.53906,0.000423873,0.000423873,0.000423873
138,2231.17,1.02791,1.45907,0.74382,0.98803,0.38125,0.49339,0.44366,0.25725,0.37065,0.3983,0.40994,0.22232,2.14588,3.48608,2.78366,1.58764,0.000421335,0.000421335,0.000421335
139,2247.29,1.04435,1.46215,0.75617,0.98574,0.36076,0.47969,0.43821,0.23321,0.71821,0.34422,0.46373,0.23539,2.11383,3.19261,2.57824,1.58668,0.000418797,0.000418797,0.000418797
140,2263.3,1.03047,1.45255,0.74713,0.98355,0.40523,0.45804,0.41416,0.21493,0.39365,0.39684,0.40578,0.20112,2.08462,3.14296,2.70705,1.59587,0.00041626,0.00041626,0.00041626
141,2279.35,1.00819,1.37675,0.73232,0.97849,0.60247,0.44133,0.43444,0.23463,0.66603,0.41924,0.45098,0.20534,2.00579,3.42449,2.72046,1.51275,0.000413722,0.000413722,0.000413722
142,2295.4,1.02084,1.44421,0.74336,0.97801,0.42549,0.45717,0.41854,0.25834,0.39897,0.48235,0.42014,0.22405,1.97387,3.27838,2.70147,1.48361,0.000411184,0.000411184,0.000411184
143,2311.48,1.03441,1.41772,0.75107,0.9824,0.47364,0.48944,0.50941,0.27875,0.49199,0.4704,0.47631,0.25565,2.00787,3.38273,2.48333,1.49267,0.000408647,0.000408647,0.000408647
144,2327.57,1.02204,1.41322,0.7238,0.97798,0.46394,0.53875,0.51187,0.25713,0.63245,0.44697,0.47163,0.23231,2.00376,3.33924,2.5281,1.49391,0.000406109,0.000406109,0.000406109
145,2343.59,1.00279,1.42365,0.72203,0.97015,0.6557,0.4218,0.44363,0.27905,0.6209,0.44547,0.43985,0.23255,1.87923,3.20338,2.4549,1.45434,0.000403571,0.000403571,0.000403571
146,2359.64,1.00059,1.4278,0.72964,0.97008,0.60055,0.46218,0.39284,0.2411,0.55014,0.47881,0.40282,0.22045,2.02483,3.20457,2.80843,1.48818,0.000401033,0.000401033,0.000401033
147,2375.63,1.01533,1.44012,0.72747,0.97488,0.55381,0.42037,0.40728,0.22349,0.62328,0.42315,0.43024,0.20861,2.00414,3.21396,2.57403,1.4583,0.000398496,0.000398496,0.000398496
148,2391.71,0.99202,1.3451,0.70223,0.97346,0.62649,0.5022,0.43052,0.21244,0.58739,0.46182,0.39408,0.20597,2.14215,3.39127,2.60302,1.55223,0.000395958,0.000395958,0.000395958
149,2407.73,1.02265,1.41489,0.71935,0.97909,0.50614,0.43684,0.41243,0.21941,0.48131,0.39554,0.40249,0.20701,2.07546,3.54145,2.75028,1.54248,0.00039342,0.00039342,0.00039342
150,2423.84,0.99006,1.31823,0.69263,0.96939,0.37016,0.51748,0.39825,0.20457,0.34661,0.44489,0.3606,0.19663,2.01619,3.35411,2.64311,1.51439,0.000390883,0.000390883,0.000390883
151,2439.92,1.00214,1.40665,0.70816,0.96609,0.52628,0.47731,0.4121,0.22159,0.50327,0.45648,0.40622,0.22453,1.95002,3.29556,2.47754,1.44484,0.000388345,0.000388345,0.000388345
152,2456.1,1.01554,1.4038,0.7052,0.97672,0.4617,0.45284,0.44053,0.24091,0.47887,0.45678,0.43911,0.24447,2.06271,3.38172,2.58342,1.49911,0.000385807,0.000385807,0.000385807
153,2472.16,1.00555,1.39519,0.69833,0.97055,0.50801,0.51048,0.40532,0.23605,0.69145,0.34494,0.42848,0.23547,2.00096,3.44587,2.56298,1.52682,0.00038327,0.00038327,0.00038327
154,2488.23,0.98891,1.34392,0.69492,0.96606,0.37207,0.46964,0.36202,0.20066,0.34462,0.44123,0.35135,0.18773,2.04958,3.29132,2.88389,1.56176,0.000380732,0.000380732,0.000380732
155,2504.18,0.98627,1.39092,0.69168,0.96377,0.62088,0.44872,0.45158,0.24243,0.62088,0.44872,0.46045,0.22604,2.04885,3.38878,2.51984,1.51715,0.000378194,0.000378194,0.000378194
156,2520.31,0.96647,1.33995,0.69273,0.96645,0.69484,0.35929,0.44362,0.24898,0.65434,0.33846,0.40938,0.23511,1.97891,3.15992,2.72063,1.47589,0.000375656,0.000375656,0.000375656
157,2536.39,0.98757,1.38286,0.70393,0.96672,0.55244,0.48981,0.44831,0.26566,0.54125,0.47512,0.45501,0.26274,1.92987,3.18555,2.41813,1.48103,0.000373119,0.000373119,0.000373119
158,2552.42,0.95532,1.32561,0.68177,0.9607,0.71901,0.43002,0.48528,0.26334,0.70139,0.41669,0.46464,0.26362,1.87407,3.09232,2.45824,1.45661,0.000370581,0.000370581,0.000370581
159,2568.47,0.9688,1.34837,0.68587,0.96026,0.38813,0.44825,0.36815,0.21183,0.74239,0.31615,0.41322,0.20726,1.97215,3.27156,2.75415,1.45063,0.000368043,0.000368043,0.000368043
160,2584.57,0.97039,1.35577,0.6877,0.95852,0.61775,0.45085,0.4437,0.23762,0.57197,0.42544,0.42644,0.20744,2.14727,3.32324,2.29732,1.60666,0.000365506,0.000365506,0.000365506
161,2600.58,1.0072,1.35394,0.70371,0.97599,0.54136,0.45787,0.44777,0.23473,0.54034,0.43987,0.42264,0.22438,2.05209,3.32183,2.30112,1.55631,0.000362968,0.000362968,0.000362968
162,2616.63,0.95818,1.35762,0.67437,0.95961,0.56932,0.43519,0.46556,0.2813,0.57455,0.41096,0.44698,0.24551,1.91313,3.32358,2.33452,1.46032,0.00036043,0.00036043,0.00036043
163,2632.67,0.96954,1.34105,0.66358,0.95699,0.5737,0.40648,0.43723,0.24509,0.59707,0.36481,0.41247,0.22814,1.89114,3.17902,2.32697,1.42968,0.000357893,0.000357893,0.000357893
164,2648.72,0.96086,1.33425,0.67324,0.95635,0.56018,0.46883,0.45619,0.27488,0.52176,0.44566,0.39758,0.24474,1.93513,3.35636,2.40783,1.49835,0.000355355,0.000355355,0.000355355
165,2664.72,0.95744,1.33696,0.67313,0.95527,0.54062,0.46703,0.42801,0.25481,0.59654,0.41645,0.4165,0.24895,1.97988,3.2266,2.472,1.43783,0.000352817,0.000352817,0.000352817
166,2680.67,0.95658,1.361,0.67518,0.96077,0.78223,0.38937,0.47878,0.30417,0.70876,0.4048,0.48278,0.28598,1.97648,3.55866,2.4403,1.46709,0.00035028,0.00035028,0.00035028
167,2696.87,0.94048,1.32057,0.66247,0.94417,0.67595,0.43411,0.49874,0.31106,0.61448,0.41224,0.45348,0.27944,2.03367,3.48921,2.53958,1.50098,0.000347742,0.000347742,0.000347742
168,2712.99,0.9531,1.31346,0.66084,0.96097,0.48315,0.51707,0.49101,0.26944,0.41919,0.45466,0.45816,0.24642,2.09398,3.62098,2.43899,1.53864,0.000345204,0.000345204,0.000345204
169,2728.98,0.93901,1.33013,0.65219,0.95202,0.4588,0.45294,0.40186,0.21876,0.42848,0.42903,0.38423,0.21596,2.1044,3.65874,2.61675,1.54196,0.000342666,0.000342666,0.000342666
170,2744.96,0.96476,1.32717,0.66612,0.96067,0.58346,0.46767,0.4385,0.24694,0.5522,0.44231,0.41786,0.23745,1.9935,3.58546,2.29112,1.47534,0.000340129,0.000340129,0.000340129
171,2760.97,0.95668,1.3613,0.67335,0.95481,0.75427,0.46965,0.5295,0.32984,0.66148,0.49367,0.51337,0.2994,2.02283,3.50983,2.1596,1.48411,0.000337591,0.000337591,0.000337591
172,2777.17,0.91129,1.26784,0.63575,0.94375,0.49687,0.46624,0.44596,0.27434,0.46986,0.44634,0.42947,0.24731,2.05856,3.46903,2.25705,1.54021,0.000335053,0.000335053,0.000335053
173,2793.25,0.93311,1.26285,0.64615,0.95386,0.48688,0.47415,0.46998,0.25831,0.44717,0.43822,0.44567,0.25301,2.09929,3.46267,2.34032,1.56095,0.000332516,0.000332516,0.000332516
174,2809.23,0.93305,1.29063,0.65638,0.94681,0.56363,0.45338,0.48388,0.26431,0.51187,0.40173,0.44053,0.26168,2.1558,3.54555,2.26012,1.56579,0.000329978,0.000329978,0.000329978
175,2825.33,0.92544,1.27494,0.63345,0.94798,0.71964,0.35337,0.46524,0.25674,0.64087,0.32911,0.42127,0.23376,2.0797,3.51781,2.638,1.51266,0.00032744,0.00032744,0.00032744
176,2841.34,0.90759,1.24853,0.62714,0.93617,0.62635,0.45061,0.51423,0.29379,0.6289,0.41843,0.49846,0.28474,1.97646,3.63673,2.30894,1.47627,0.000324903,0.000324903,0.000324903
177,2857.37,0.92837,1.29163,0.65068,0.95419,0.70119,0.42635,0.53097,0.27689,0.66662,0.40262,0.49842,0.27103,2.13765,3.39924,2.53434,1.54578,0.000322365,0.000322365,0.000322365
178,2873.39,0.92929,1.30573,0.6517,0.95243,0.69954,0.50647,0.55421,0.31721,0.64204,0.46553,0.51207,0.29649,2.06414,3.42961,2.32908,1.55746,0.000319827,0.000319827,0.000319827
179,2889.43,0.92002,1.2785,0.64535,0.93894,0.44922,0.50718,0.52644,0.29806,0.3729,0.51007,0.49058,0.26301,2.1536,3.57461,2.40693,1.58017,0.000317289,0.000317289,0.000317289
180,2905.51,0.90269,1.26297,0.62877,0.94017,0.64596,0.4593,0.53139,0.32522,0.60137,0.45649,0.51028,0.2995,2.04002,3.59136,2.34971,1.54016,0.000314752,0.000314752,0.000314752
181,2921.58,0.91033,1.26898,0.62291,0.93635,0.71114,0.4162,0.49336,0.29576,0.68459,0.40509,0.4564,0.27559,2.03678,3.63698,2.37892,1.57818,0.000312214,0.000312214,0.000312214
182,2937.71,0.91922,1.27782,0.63604,0.95072,0.69966,0.42425,0.50304,0.28802,0.71131,0.4167,0.47492,0.26306,1.99965,3.69623,2.44403,1.55983,0.000309676,0.000309676,0.000309676
183,2953.85,0.91273,1.24787,0.63138,0.94908,0.74478,0.42291,0.46381,0.28893,0.68155,0.3893,0.44782,0.27222,1.97304,3.70362,2.35306,1.53232,0.000307139,0.000307139,0.000307139
184,2969.88,0.91999,1.29018,0.63364,0.94645,0.51945,0.51686,0.48129,0.29894,0.49576,0.50805,0.45782,0.28324,2.00958,3.46641,2.45916,1.53684,0.000304601,0.000304601,0.000304601
185,2985.86,0.92086,1.2571,0.6299,0.9454,0.66327,0.40088,0.49525,0.2802,0.74216,0.37027,0.45387,0.27446,2.0398,3.78286,2.37508,1.51557,0.000302063,0.000302063,0.000302063
186,3001.9,0.9127,1.3068,0.627,0.93583,0.5016,0.42198,0.49466,0.28413,0.47129,0.39866,0.45944,0.26241,2.0227,3.71018,2.4703,1.49053,0.000299525,0.000299525,0.000299525
187,3017.91,0.89001,1.24515,0.62567,0.94216,0.73146,0.38083,0.4797,0.27353,0.76851,0.36122,0.45696,0.27086,2.02066,3.71828,2.4693,1.52755,0.000296988,0.000296988,0.000296988
188,3033.89,0.90778,1.25671,0.62648,0.94381,0.41683,0.51369,0.41612,0.24346,0.39687,0.48619,0.39423,0.22918,2.00126,3.56587,2.54069,1.48306,0.00029445,0.00029445,0.00029445
189,3049.99,0.88808,1.23644,0.61428,0.92975,0.62234,0.43565,0.48176,0.26375,0.6052,0.41995,0.46474,0.24924,2.0166,3.52674,2.3976,1.52724,0.000291912,0.000291912,0.000291912
190,3066.11,0.90084,1.24808,0.62568,0.93487,0.41705,0.52782,0.45203,0.25069,0.63166,0.35963,0.45385,0.236,2.01873,3.50468,2.53326,1.54101,0.000289375,0.000289375,0.000289375
191,3082.08,0.88441,1.24693,0.60683,0.93348,0.61181,0.39321,0.451,0.25207,0.67988,0.35787,0.44053,0.24435,2.0897,3.58258,2.5697,1.57767,0.000286837,0.000286837,0.000286837
192,3098.18,0.90338,1.2811,0.61017,0.93389,0.51745,0.47538,0.45414,0.23369,0.50615,0.45891,0.43144,0.23154,2.09596,3.64391,2.47179,1.57949,0.000284299,0.000284299,0.000284299
193,3114.13,0.89219,1.24503,0.60608,0.92658,0.48655,0.40451,0.44432,0.24851,0.65483,0.35821,0.46253,0.25299,2.048,3.61085,2.53384,1.53339,0.000281762,0.000281762,0.000281762
194,3130.27,0.88601,1.23923,0.6158,0.93871,0.44289,0.50093,0.42824,0.25337,0.69297,0.35387,0.4434,0.25543,2.1164,3.60693,2.64193,1.6178,0.000279224,0.000279224,0.000279224
195,3146.33,0.89167,1.23638,0.61817,0.92953,0.42798,0.51769,0.45547,0.27276,0.46503,0.39911,0.44353,0.24351,2.07566,3.74574,2.72824,1.53749,0.000276686,0.000276686,0.000276686
196,3162.33,0.88213,1.23997,0.62365,0.92985,0.42264,0.45038,0.43185,0.23445,0.42057,0.48862,0.44806,0.22472,2.21619,3.72596,2.52483,1.66544,0.000274148,0.000274148,0.000274148
197,3178.47,0.87219,1.25393,0.60006,0.93134,0.39697,0.49139,0.42669,0.25065,0.39015,0.45783,0.43332,0.23684,2.19719,3.54351,2.76417,1.61931,0.000271611,0.000271611,0.000271611
198,3194.62,0.87994,1.24693,0.60137,0.93691,0.3889,0.51729,0.42038,0.25077,0.3538,0.47087,0.42785,0.24227,2.14851,3.50794,2.90692,1.62791,0.000269073,0.000269073,0.000269073
199,3210.74,0.85977,1.21087,0.59501,0.92106,0.55511,0.47257,0.51607,0.28308,0.46396,0.44915,0.47686,0.26068,2.14991,3.47848,2.55005,1.59762,0.000266535,0.000266535,0.000266535
200,3226.75,0.8632,1.22844,0.58622,0.93054,0.52267,0.49215,0.48673,0.26337,0.60425,0.42597,0.45372,0.23402,2.1031,3.48616,2.35637,1.611,0.000263998,0.000263998,0.000263998
201,3242.82,0.8726,1.19102,0.60031,0.93645,0.64416,0.44537,0.49267,0.29729,0.62578,0.43426,0.45811,0.28984,2.03736,3.51859,2.35268,1.57678,0.00026146,0.00026146,0.00026146
202,3258.89,0.86684,1.22464,0.60209,0.92423,0.7665,0.46763,0.52259,0.30375,0.67379,0.42037,0.47373,0.28107,2.03768,3.65537,2.44319,1.57144,0.000258922,0.000258922,0.000258922
203,3275.04,0.8644,1.21924,0.59973,0.91792,0.48327,0.52593,0.50408,0.27427,0.44108,0.48704,0.46157,0.25419,2.07967,3.72582,2.53866,1.59789,0.000256385,0.000256385,0.000256385
204,3291.14,0.87573,1.21487,0.61284,0.93254,0.48887,0.49815,0.48751,0.28398,0.45264,0.46082,0.44735,0.24475,2.07269,3.5521,2.4859,1.60702,0.000253847,0.000253847,0.000253847
205,3307.15,0.84033,1.17686,0.5766,0.92268,0.4421,0.50093,0.47507,0.28608,0.39753,0.45787,0.41485,0.25534,1.95955,3.62946,2.30811,1.48422,0.000251309,0.000251309,0.000251309
206,3323.28,0.87024,1.20398,0.5958,0.92514,0.4916,0.45078,0.48064,0.29027,0.45649,0.42578,0.46227,0.26738,2.02299,3.78029,2.38565,1.51183,0.000248772,0.000248772,0.000248772
207,3339.28,0.84598,1.19288,0.58108,0.92458,0.48794,0.481,0.46497,0.26797,0.48055,0.4736,0.44419,0.23165,2.02781,3.91083,2.55196,1.5262,0.000246234,0.000246234,0.000246234
208,3355.33,0.88376,1.22254,0.60614,0.92918,0.50986,0.44954,0.49393,0.2857,0.49395,0.43629,0.49771,0.27164,2.04614,3.87301,2.4325,1.55992,0.000243696,0.000243696,0.000243696
209,3371.36,0.85416,1.21159,0.57693,0.92055,0.58379,0.47407,0.47704,0.26537,0.54551,0.44007,0.44064,0.26105,2.10779,3.82507,2.48919,1.56285,0.000241158,0.000241158,0.000241158
210,3387.42,0.85617,1.20575,0.58238,0.91878,0.51403,0.43047,0.47139,0.27015,0.52067,0.4342,0.47403,0.25769,2.07109,3.72406,2.59302,1.53139,0.000238621,0.000238621,0.000238621
211,3403.5,0.84144,1.18524,0.57697,0.92833,0.51008,0.44644,0.46983,0.31644,0.727,0.39709,0.4934,0.28034,1.99236,3.60183,2.47355,1.55556,0.000236083,0.000236083,0.000236083
212,3419.44,0.8602,1.19626,0.59041,0.92278,0.73986,0.479,0.54836,0.34865,0.67341,0.44247,0.49943,0.3007,2.03693,3.58245,2.38042,1.54519,0.000233545,0.000233545,0.000233545
213,3435.72,0.86469,1.20592,0.58287,0.93221,0.73205,0.46951,0.5328,0.33923,0.6668,0.43106,0.49406,0.30142,1.99663,3.60339,2.36774,1.53368,0.000231008,0.000231008,0.000231008
214,3451.78,0.82946,1.14622,0.56971,0.91948,0.49681,0.44857,0.44902,0.26343,0.46351,0.42215,0.45128,0.25752,2.02517,3.77279,2.62928,1.5444,0.00022847,0.00022847,0.00022847
215,3467.88,0.8586,1.18844,0.57577,0.92115,0.58284,0.45865,0.44835,0.25981,0.50566,0.47285,0.44802,0.25088,2.06993,3.58037,2.57989,1.5492,0.000225932,0.000225932,0.000225932
216,3483.82,0.83994,1.15595,0.5709,0.9196,0.51149,0.50761,0.45992,0.2844,0.50153,0.46675,0.44985,0.25366,2.02237,3.6509,2.42891,1.56971,0.000223395,0.000223395,0.000223395
217,3499.83,0.82504,1.16828,0.56043,0.92339,0.61294,0.49352,0.46849,0.28021,0.56969,0.45373,0.45212,0.24414,1.9846,3.66759,2.35045,1.5219,0.000220857,0.000220857,0.000220857
218,3515.86,0.83276,1.18964,0.57385,0.91674,0.46579,0.46361,0.47379,0.28577,0.41894,0.4412,0.43563,0.25081,2.03832,3.67348,2.54466,1.55411,0.000218319,0.000218319,0.000218319
219,3531.81,0.83626,1.15526,0.57012,0.91389,0.49469,0.44061,0.45093,0.27708,0.44566,0.40182,0.42318,0.25733,2.02914,3.79064,2.56037,1.54649,0.000215781,0.000215781,0.000215781
220,3547.98,0.83556,1.16908,0.57333,0.91786,0.58,0.41648,0.45136,0.27739,0.55338,0.41414,0.424,0.26147,2.05121,3.79652,2.71982,1.53411,0.000213244,0.000213244,0.000213244
221,3563.99,0.82366,1.15591,0.55863,0.91281,0.40151,0.44906,0.44491,0.2401,0.39137,0.43109,0.42495,0.24489,2.09814,3.79104,2.67292,1.56128,0.000210706,0.000210706,0.000210706
222,3580.11,0.8156,1.16608,0.55978,0.91511,0.60042,0.3557,0.4285,0.23845,0.60879,0.30747,0.403,0.22745,2.05192,3.82543,2.67002,1.54797,0.000208168,0.000208168,0.000208168
223,3596.24,0.81038,1.12311,0.54376,0.9098,0.63767,0.40787,0.44671,0.2628,0.63532,0.41065,0.44237,0.24557,2.14755,3.7867,2.50181,1.63288,0.000205631,0.000205631,0.000205631
224,3612.21,0.81456,1.14535,0.55572,0.90847,0.5876,0.38994,0.40992,0.24436,0.50746,0.46204,0.40602,0.23685,2.08793,3.80916,2.61674,1.58694,0.000203093,0.000203093,0.000203093
225,3628.3,0.81984,1.12975,0.5522,0.91379,0.47531,0.49544,0.41232,0.22967,0.48006,0.45354,0.40491,0.22082,2.1438,3.81847,2.66309,1.67738,0.000200555,0.000200555,0.000200555
226,3644.29,0.8194,1.1391,0.56003,0.90977,0.50464,0.43153,0.41017,0.23665,0.49922,0.42945,0.40774,0.23682,2.19976,3.86407,2.64214,1.70523,0.000198018,0.000198018,0.000198018
227,3660.35,0.82402,1.1853,0.56435,0.91586,0.59998,0.40854,0.40263,0.21471,0.57787,0.39863,0.39352,0.21018,2.13748,3.93005,2.72166,1.66305,0.00019548,0.00019548,0.00019548
228,3676.34,0.81176,1.14507,0.55691,0.91122,0.62759,0.46333,0.44701,0.24992,0.62033,0.42186,0.41833,0.22918,2.03924,3.9023,2.70438,1.5508,0.000192942,0.000192942,0.000192942
229,3692.4,0.82105,1.14885,0.56108,0.91669,0.6955,0.43641,0.45055,0.28334,0.66995,0.42349,0.45082,0.25694,2.06183,3.78754,2.63783,1.55885,0.000190404,0.000190404,0.000190404
230,3708.37,0.80676,1.13728,0.5506,0.90674,0.71109,0.4019,0.48486,0.28387,0.67558,0.3839,0.47174,0.26664,2.09138,3.73096,2.57699,1.62752,0.000187867,0.000187867,0.000187867
231,3724.41,0.81895,1.11937,0.55287,0.91828,0.72523,0.44891,0.4915,0.29377,0.60577,0.44975,0.459,0.27482,2.07245,3.885,2.50581,1.61839,0.000185329,0.000185329,0.000185329
232,3740.44,0.82673,1.12865,0.55602,0.9139,0.68578,0.45648,0.51414,0.31678,0.69104,0.44971,0.48029,0.27137,2.10041,3.91119,2.43698,1.65877,0.000182791,0.000182791,0.000182791
233,3756.47,0.8002,1.13573,0.53936,0.91414,0.66478,0.46295,0.49942,0.30372,0.68232,0.43027,0.48412,0.2645,2.01355,3.74397,2.38706,1.5884,0.000180254,0.000180254,0.000180254
234,3772.49,0.77488,1.12227,0.53476,0.9059,0.71363,0.47882,0.49251,0.30416,0.66543,0.44315,0.48208,0.25377,2.0053,3.83442,2.39472,1.57889,0.000177716,0.000177716,0.000177716
235,3788.46,0.80188,1.13583,0.54939,0.90862,0.66271,0.47113,0.48558,0.28337,0.55298,0.46747,0.46939,0.25596,1.94851,4.11433,2.37692,1.53622,0.000175178,0.000175178,0.000175178
236,3804.59,0.79682,1.12252,0.54187,0.90644,0.56658,0.47418,0.48425,0.32114,0.62759,0.45768,0.482,0.28245,1.91318,4.07664,2.44018,1.52416,0.000172641,0.000172641,0.000172641
237,3820.66,0.79121,1.12474,0.53466,0.90485,0.53138,0.48837,0.49669,0.31698,0.59632,0.46379,0.49115,0.28465,1.96853,4.05452,2.5095,1.5538,0.000170103,0.000170103,0.000170103
238,3836.67,0.77189,1.09815,0.53469,0.90152,0.59722,0.45272,0.51518,0.33842,0.52449,0.42968,0.49035,0.30358,1.94867,3.92358,2.25557,1.55366,0.000167565,0.000167565,0.000167565
239,3852.66,0.78985,1.11101,0.53303,0.9093,0.57473,0.46609,0.5503,0.35192,0.57713,0.45081,0.51219,0.31824,1.99353,3.88667,2.2853,1.556,0.000165027,0.000165027,0.000165027
240,3868.9,0.788,1.10705,0.53262,0.9,0.66417,0.46787,0.51541,0.31502,0.60308,0.44537,0.48444,0.28465,1.98327,4.01341,2.26381,1.53798,0.00016249,0.00016249,0.00016249
241,3884.82,0.78011,1.14326,0.53207,0.90068,0.6457,0.48831,0.50288,0.29975,0.61656,0.47109,0.48315,0.26139,2.04504,3.98434,2.39634,1.56071,0.000159952,0.000159952,0.000159952
242,3900.87,0.78832,1.08598,0.5299,0.90234,0.61149,0.45738,0.50234,0.29547,0.59562,0.44051,0.47463,0.25795,2.07725,3.88671,2.61831,1.61651,0.000157414,0.000157414,0.000157414
243,3916.93,0.78353,1.10843,0.53405,0.90119,0.60791,0.42852,0.43985,0.26478,0.55551,0.43426,0.42783,0.24743,2.0924,3.79756,2.59786,1.64185,0.000154877,0.000154877,0.000154877
244,3932.94,0.77457,1.07553,0.52736,0.90167,0.61965,0.4848,0.47239,0.28937,0.61777,0.44207,0.4599,0.27223,2.04076,3.75342,2.55395,1.58643,0.000152339,0.000152339,0.000152339
245,3948.92,0.76841,1.06963,0.52112,0.89831,0.70039,0.44238,0.48265,0.31608,0.74907,0.39084,0.47813,0.2698,2.04409,3.94316,2.39673,1.56902,0.000149801,0.000149801,0.000149801
246,3964.95,0.75425,1.05817,0.51022,0.89347,0.67707,0.44487,0.48488,0.3143,0.64852,0.43412,0.48009,0.27479,2.08574,3.98442,2.44513,1.59905,0.000147264,0.000147264,0.000147264
247,3981.05,0.76788,1.0921,0.51718,0.89522,0.73828,0.46404,0.50847,0.3231,0.6407,0.47837,0.49779,0.27112,2.09647,4.02184,2.45091,1.62027,0.000144726,0.000144726,0.000144726
248,3997.18,0.78768,1.115,0.53573,0.90363,0.69947,0.4625,0.50507,0.31579,0.66647,0.44495,0.49948,0.27258,2.12184,4.03458,2.45086,1.61318,0.000142188,0.000142188,0.000142188
249,4013.15,0.75997,1.07713,0.51737,0.89738,0.70319,0.47684,0.52708,0.32892,0.67682,0.43202,0.49018,0.28082,2.06375,4.16793,2.3355,1.59399,0.00013965,0.00013965,0.00013965
250,4029.19,0.75569,1.07157,0.51275,0.89397,0.63655,0.53456,0.53554,0.32605,0.57875,0.49885,0.50816,0.28301,2.04947,4.13268,2.29449,1.59073,0.000137113,0.000137113,0.000137113
251,4045.37,0.77055,1.07316,0.51802,0.90698,0.6183,0.50702,0.50801,0.30458,0.6248,0.41266,0.49308,0.2796,2.07405,4.14236,2.49166,1.59773,0.000134575,0.000134575,0.000134575
252,4061.52,0.76785,1.08565,0.52096,0.89375,0.58658,0.5039,0.49895,0.29502,0.69294,0.36898,0.4743,0.26709,2.0865,4.19485,2.44683,1.59998,0.000132037,0.000132037,0.000132037
253,4077.59,0.75585,1.07762,0.52346,0.89915,0.64742,0.46543,0.51362,0.31169,0.75519,0.39953,0.50191,0.2891,2.03709,4.17389,2.35977,1.55628,0.0001295,0.0001295,0.0001295
254,4093.68,0.76185,1.06765,0.50982,0.90591,0.71246,0.46221,0.49542,0.31205,0.6783,0.43843,0.49115,0.28067,2.03102,4.17351,2.3973,1.55558,0.000126962,0.000126962,0.000126962
255,4109.68,0.76185,1.07497,0.51721,0.89925,0.75934,0.46286,0.50213,0.30954,0.71764,0.42429,0.49152,0.2651,2.0473,4.16993,2.44568,1.58102,0.000124424,0.000124424,0.000124424
256,4125.8,0.75558,1.05765,0.51077,0.90235,0.67996,0.45762,0.51097,0.3105,0.68791,0.41336,0.5071,0.26832,2.05679,4.17011,2.37889,1.58432,0.000121887,0.000121887,0.000121887
